id,case_id,type,created_at,duration_minutes,advocate_id
4453,816,call,2026-02-23T02:56:10.773767,7.2,1
4454,816,doc_request,2026-02-22T12:17:34.698628,0.0,1
4455,816,insurer_followup,2026-02-22T12:11:56.661164,15.0,1
4456,816,email,2026-02-22T14:51:56.894190,5.9,1
4457,816,call,2026-02-22T18:48:03.757649,17.6,1
4458,816,call,2026-02-22T02:44:21.901390,4.2,1
4459,817,call,2025-03-30T13:19:17.531014,5.9,1
4460,817,chat,2025-03-30T19:31:16.794989,20.1,1
4461,817,email,2025-03-31T01:09:26.211320,26.2,1
4462,818,call,2025-04-28T23:30:58.444093,17.9,20
4463,818,chat,2025-04-30T10:49:31.219154,11.9,20
4464,818,email,2025-04-30T05:41:25.225696,6.3,20
4465,819,call,2025-03-31T07:13:36.465077,8.3,10
4466,819,insurer_followup,2025-04-02T07:17:30.122058,20.7,10
4467,819,call,2025-04-01T02:07:11.429795,14.4,10
4468,819,call,2025-04-01T00:23:19.192565,10.8,10
4469,820,call,2025-07-06T05:11:20.648135,12.6,13
4470,820,insurer_followup,2025-07-08T04:35:04.469695,21.1,13
4471,820,email,2025-07-08T19:05:09.660017,28.3,13
4472,820,chat,2025-07-08T13:10:29.251983,23.2,13
4473,821,call,2026-01-19T22:46:52.772034,19.7,16
4474,821,chat,2026-01-20T09:15:26.807626,8.5,16
4475,821,doc_request,2026-01-22T20:52:55.366062,0.0,16
4476,821,email,2026-01-22T10:00:54.463794,5.9,16
4477,821,insurer_followup,2026-01-22T03:49:03.098183,13.7,16
4478,822,call,2025-03-10T00:20:56.165435,18.5,3
4479,822,doc_request,2025-03-10T02:20:56.165435,0.0,3
4480,822,insurer_followup,2025-03-12T10:07:24.405155,27.0,3
4481,822,chat,2025-03-12T18:16:02.185365,24.3,3
4482,822,doc_request,2025-03-10T03:13:53.142850,0.0,3
4483,822,doc_request,2025-03-11T23:11:18.704999,0.0,3
4484,822,email,2025-03-12T19:19:57.938593,15.1,3
4485,822,call,2025-03-11T00:22:59.900692,25.8,3
4486,822,email,2025-03-12T05:55:20.556599,20.2,3
4487,823,call,2025-06-01T22:29:59.812745,6.8,6
4488,823,insurer_followup,2025-06-02T11:40:58.288752,6.5,6
4489,823,call,2025-06-02T06:58:50.274043,12.5,6
4490,823,email,2025-06-04T16:44:47.697399,25.7,6
4491,823,email,2025-06-02T14:21:25.760943,9.2,6
4492,823,call,2025-06-03T04:15:17.520338,4.9,6
4493,823,chat,2025-06-02T10:34:28.111846,8.8,6
4494,823,doc_request,2025-06-02T13:26:30.954743,0.0,6
4495,823,call,2025-06-02T03:44:11.907477,24.3,6
4496,824,call,2025-07-20T23:17:32.286735,8.1,12
4497,824,insurer_followup,2025-07-23T03:37:42.603589,14.3,12
4498,824,doc_request,2025-07-21T02:25:19.813614,0.0,12
4499,824,doc_request,2025-07-22T02:36:41.603768,0.0,12
4500,824,insurer_followup,2025-07-21T23:05:24.383394,8.1,12
4501,824,email,2025-07-21T11:59:25.202271,13.0,12
4502,825,call,2025-04-03T00:51:13.803310,6.7,10
4503,825,insurer_followup,2025-04-05T01:32:49.891644,18.3,10
4504,825,email,2025-04-05T17:41:51.823533,3.7,10
4505,825,email,2025-04-05T11:13:19.536943,21.0,10
4506,825,call,2025-04-05T11:33:11.052045,4.5,10
4507,825,email,2025-04-04T17:03:27.839662,8.7,10
4508,826,call,2025-04-05T00:28:44.335967,25.0,27
4509,826,chat,2025-04-05T23:03:46.948383,15.4,27
4510,826,call,2025-04-06T22:08:17.318139,29.4,27
4511,826,chat,2025-04-06T13:53:00.861585,13.8,27
4512,827,call,2026-03-06T16:31:38.731760,12.5,22
4513,827,doc_request,2026-03-06T18:31:38.731760,0.0,22
4514,827,insurer_followup,2026-03-09T01:32:36.274235,16.7,22
4515,828,call,2025-08-14T12:24:19.338507,21.4,22
4516,828,email,2025-08-16T14:00:21.174612,11.4,22
4517,828,email,2025-08-16T02:40:05.543543,26.7,22
4518,829,call,2025-11-13T02:20:08.843037,19.9,16
4519,829,chat,2025-11-13T05:29:01.635133,18.6,16
4520,829,email,2025-11-14T03:43:46.708104,7.5,16
4521,829,call,2025-11-14T13:42:23.326015,13.3,16
4522,829,call,2025-11-15T08:53:25.703487,24.8,16
4523,829,chat,2025-11-15T10:48:00.315443,22.8,16
4524,829,call,2025-11-13T15:27:16.424602,28.5,16
4525,829,insurer_followup,2025-11-15T06:35:04.539861,27.9,16
4526,830,call,2025-12-17T04:34:09.564089,21.4,6
4527,830,doc_request,2025-12-17T06:34:09.564089,0.0,6
4528,830,call,2025-12-19T00:58:15.663234,28.9,6
4529,830,call,2025-12-19T09:30:18.772066,7.8,6
4530,830,email,2025-12-19T13:14:10.819087,9.8,6
4531,830,insurer_followup,2025-12-18T00:10:03.764844,14.6,6
4532,831,call,2025-11-15T19:00:35.536865,13.0,21
4533,831,doc_request,2025-11-15T21:00:35.536865,0.0,21
4534,831,insurer_followup,2025-11-16T21:45:01.923663,11.1,21
4535,831,chat,2025-11-18T00:01:50.191702,17.8,21
4536,831,insurer_followup,2025-11-18T17:37:56.306914,13.7,21
4537,832,call,2025-08-04T12:08:27.526017,15.0,4
4538,832,email,2025-08-05T17:10:08.096169,17.0,4
4539,832,chat,2025-08-06T02:39:55.468004,29.5,4
4540,832,call,2025-08-07T09:49:43.732685,9.8,4
4541,832,call,2025-08-07T04:43:49.168179,3.5,4
4542,832,insurer_followup,2025-08-05T07:20:51.529535,23.5,4
4543,832,email,2025-08-06T13:26:58.084404,5.3,4
4544,832,email,2025-08-07T09:08:10.775995,11.7,4
4545,832,call,2025-08-06T22:08:28.047387,11.1,4
4546,832,email,2025-08-04T17:26:04.119911,17.6,4
4547,833,call,2025-08-29T22:40:33.703768,18.9,12
4548,833,doc_request,2025-08-30T00:40:33.703768,0.0,12
4549,833,email,2025-09-01T13:29:38.108024,17.7,12
4550,833,email,2025-08-30T09:10:02.593621,8.1,12
4551,833,email,2025-08-31T09:30:00.530657,24.7,12
4552,833,doc_request,2025-08-31T21:51:14.851455,0.0,12
4553,834,call,2026-02-09T09:32:30.047121,9.1,22
4554,834,doc_request,2026-02-09T11:32:30.047121,0.0,22
4555,834,doc_request,2026-02-11T05:42:51.935838,0.0,22
4556,834,email,2026-02-11T07:45:22.768092,24.8,22
4557,834,email,2026-02-09T17:54:56.901381,7.3,22
4558,834,call,2026-02-12T04:40:05.779001,13.4,22
4559,834,doc_request,2026-02-09T18:14:51.699990,0.0,22
4560,834,call,2026-02-10T00:10:05.946537,7.1,22
4561,834,chat,2026-02-11T04:08:14.977670,8.8,22
4562,834,call,2026-02-12T04:30:51.571256,25.3,22
4563,834,email,2026-02-11T08:08:34.299881,21.3,22
4564,835,call,2026-02-28T00:13:24.926886,10.8,12
4565,835,doc_request,2026-02-28T02:13:24.926886,0.0,12
4566,835,insurer_followup,2026-03-02T04:43:07.141334,15.3,12
4567,835,call,2026-02-28T13:58:51.235332,9.6,12
4568,835,insurer_followup,2026-03-01T16:40:19.489513,16.1,12
4569,836,call,2025-11-28T23:25:25.474673,5.7,21
4570,836,chat,2025-11-29T14:13:44.455464,3.5,21
4571,836,call,2025-12-01T12:47:44.238803,20.9,21
4572,837,call,2025-04-30T15:20:44.563647,14.1,20
4573,837,chat,2025-05-02T13:50:16.751994,18.5,20
4574,837,call,2025-05-02T17:35:37.580112,3.2,20
4575,838,call,2026-02-07T01:30:04.731647,16.6,10
4576,838,chat,2026-02-07T09:02:38.715458,26.5,10
4577,838,insurer_followup,2026-02-09T14:30:14.328193,25.2,10
4578,838,call,2026-02-07T15:41:34.026902,11.3,10
4579,839,call,2025-10-03T15:32:42.008250,9.8,10
4580,839,doc_request,2025-10-06T14:55:41.323864,0.0,10
4581,839,doc_request,2025-10-05T05:16:00.885153,0.0,10
4582,839,insurer_followup,2025-10-04T01:30:22.603175,11.4,10
4583,839,chat,2025-10-05T19:51:35.242216,19.7,10
4584,840,call,2025-08-08T11:12:45.024130,7.3,12
4585,840,doc_request,2025-08-08T13:12:45.024130,0.0,12
4586,840,call,2025-08-11T09:33:29.934694,22.3,12
4587,840,call,2025-08-10T03:53:02.314516,16.0,12
4588,840,call,2025-08-10T02:31:30.774122,3.9,12
4589,840,call,2025-08-09T07:01:42.948722,9.4,12
4590,840,email,2025-08-11T10:36:03.472906,3.3,12
4591,841,call,2025-09-30T08:07:59.757154,22.4,6
4592,841,doc_request,2025-09-30T10:07:59.757154,0.0,6
4593,841,call,2025-10-03T03:26:58.942040,19.9,6
4594,841,call,2025-10-02T01:53:10.958781,25.6,6
4595,842,call,2025-03-10T01:38:56.905482,8.4,22
4596,842,email,2025-03-11T06:16:47.669498,3.7,22
4597,843,call,2025-12-27T16:06:36.050365,22.2,15
4598,843,doc_request,2025-12-27T18:06:36.050365,0.0,15
4599,843,insurer_followup,2025-12-29T02:24:55.341299,18.0,15
4600,843,call,2025-12-27T23:26:08.170561,21.4,15
4601,843,call,2025-12-29T22:53:56.990860,15.2,15
4602,843,call,2025-12-28T05:19:20.735744,26.5,15
4603,843,call,2025-12-30T07:59:38.110581,6.0,15
4604,843,email,2025-12-29T00:40:32.596757,22.6,15
4605,844,call,2025-11-25T16:35:19.200389,8.3,10
4606,844,email,2025-11-28T13:24:30.397830,7.5,10
4607,844,email,2025-11-26T21:37:41.731329,5.7,10
4608,844,chat,2025-11-27T23:36:38.562443,16.6,10
4609,844,chat,2025-11-26T02:29:40.021439,27.9,10
4610,844,email,2025-11-28T02:12:54.904322,14.1,10
4611,844,email,2025-11-26T04:05:15.446925,7.8,10
4612,844,call,2025-11-26T01:17:53.573319,13.7,10
4613,844,call,2025-11-26T12:32:59.769476,14.9,10
4614,844,call,2025-11-28T01:10:07.039104,4.1,10
4615,845,call,2025-12-12T17:48:59.983233,16.5,22
4616,845,doc_request,2025-12-12T19:48:59.983233,0.0,22
4617,845,doc_request,2025-12-14T05:38:58.499632,0.0,22
4618,845,call,2025-12-15T13:48:50.792259,26.1,22
4619,845,email,2025-12-13T15:37:14.124691,12.7,22
4620,845,email,2025-12-13T09:38:01.340884,10.6,22
4621,846,call,2025-10-06T02:55:38.289616,6.5,15
4622,846,doc_request,2025-10-06T04:55:38.289616,0.0,15
4623,846,call,2025-10-08T03:27:33.623584,11.7,15
4624,846,email,2025-10-07T03:18:29.973296,16.5,15
4625,847,call,2025-08-02T20:51:04.067243,8.3,12
4626,847,insurer_followup,2025-08-04T10:49:45.743409,37.9,12
4627,847,call,2025-08-04T06:06:42.473374,16.4,12
4628,847,chat,2025-08-03T16:23:10.913213,16.3,12
4629,847,email,2025-08-05T02:13:10.878862,22.6,12
4630,847,email,2025-08-05T20:35:03.614105,13.6,12
4631,847,doc_request,2025-08-04T21:02:33.665664,0.0,12
4632,847,email,2025-08-03T22:37:59.176264,11.7,12
4633,848,call,2025-09-03T13:59:45.908581,19.4,27
4634,848,chat,2025-09-03T16:32:26.091495,7.4,27
4635,848,email,2025-09-04T03:41:09.386395,29.5,27
4636,848,email,2025-09-04T08:57:44.316780,17.8,27
4637,849,call,2025-07-21T06:31:41.363068,7.4,4
4638,849,doc_request,2025-07-21T08:31:41.363068,0.0,4
4639,849,insurer_followup,2025-07-23T08:47:27.759157,17.1,4
4640,849,call,2025-07-21T09:17:23.670336,23.3,4
4641,849,call,2025-07-21T12:57:10.518211,3.7,4
4642,849,doc_request,2025-07-23T23:12:19.933565,0.0,4
4643,849,call,2025-07-22T21:55:10.560713,19.7,4
4644,850,call,2025-05-08T22:10:33.254677,5.8,3
4645,850,doc_request,2025-05-09T00:10:33.254677,0.0,3
4646,850,chat,2025-05-09T02:14:19.746750,13.8,3
4647,851,call,2025-06-23T22:06:31.687441,6.3,22
4648,851,doc_request,2025-06-24T00:06:31.687441,0.0,22
4649,851,email,2025-06-25T08:56:35.748359,10.4,22
4650,851,doc_request,2025-06-26T18:40:34.514025,0.0,22
4651,851,chat,2025-06-26T02:26:23.524501,21.0,22
4652,851,chat,2025-06-24T19:06:53.850691,24.9,22
4653,851,chat,2025-06-25T06:54:14.865089,16.8,22
4654,851,call,2025-06-25T04:29:47.509352,20.7,22
4655,851,insurer_followup,2025-06-24T11:33:20.644438,24.4,22
4656,852,call,2025-12-31T05:23:29.994965,21.6,12
4657,853,call,2025-03-21T09:10:31.567462,14.0,9
4658,853,chat,2025-03-23T05:28:01.138803,11.0,9
4659,853,insurer_followup,2025-03-23T11:06:26.045602,17.6,9
4660,853,call,2025-03-23T09:12:37.893029,4.7,9
4661,853,insurer_followup,2025-03-21T19:52:34.421155,28.6,9
4662,854,call,2025-08-18T11:33:21.089729,10.5,15
4663,854,email,2025-08-21T05:10:15.073817,16.5,15
4664,855,call,2026-02-15T01:30:08.376225,18.9,10
4665,855,insurer_followup,2026-02-16T10:13:50.861541,18.8,10
4666,855,call,2026-02-16T03:11:07.031569,13.8,10
4667,855,chat,2026-02-15T05:31:53.208775,18.3,10
4668,855,chat,2026-02-17T10:48:45.683022,11.3,10
4669,856,call,2026-02-16T20:25:45.527084,6.5,22
4670,856,doc_request,2026-02-16T22:25:45.527084,0.0,22
4671,856,insurer_followup,2026-02-19T13:23:38.688097,15.6,22
4672,856,call,2026-02-19T06:19:36.092886,7.1,22
4673,856,call,2026-02-17T12:49:25.729315,22.0,22
4674,856,call,2026-02-17T22:55:47.237824,15.2,22
4675,856,chat,2026-02-19T11:36:27.383546,20.7,22
4676,856,call,2026-02-17T21:00:39.545749,7.0,22
4677,857,call,2025-03-15T03:21:42.807685,17.3,25
4678,857,doc_request,2025-03-15T05:21:42.807685,0.0,25
4679,857,insurer_followup,2025-03-16T20:19:15.346231,27.6,25
4680,857,email,2025-03-17T05:38:32.367522,17.2,25
4681,857,doc_request,2025-03-16T20:15:21.262144,0.0,25
4682,858,call,2025-06-10T15:08:52.831860,12.2,6
4683,858,doc_request,2025-06-10T17:08:52.831860,0.0,6
4684,858,insurer_followup,2025-06-12T04:04:03.254465,28.8,6
4685,858,insurer_followup,2025-06-12T12:30:21.419480,8.1,6
4686,858,chat,2025-06-12T13:09:05.219340,15.8,6
4687,858,call,2025-06-12T17:03:37.164019,21.9,6
4688,858,insurer_followup,2025-06-11T10:59:36.719490,19.5,6
4689,858,chat,2025-06-12T09:25:15.036288,14.4,6
4690,858,doc_request,2025-06-12T19:07:07.416820,0.0,6
4691,858,chat,2025-06-11T14:43:53.200421,17.4,6
4692,858,email,2025-06-11T11:48:27.749723,9.7,6
4693,858,chat,2025-06-12T08:09:16.494154,23.5,6
4694,858,chat,2025-06-13T00:52:21.054215,22.2,6
4695,859,call,2025-05-27T18:49:28.178256,17.1,30
4696,859,doc_request,2025-05-27T20:49:28.178256,0.0,30
4697,859,email,2025-05-29T11:32:22.743714,20.9,30
4698,859,doc_request,2025-05-29T01:11:33.994376,0.0,30
4699,860,call,2025-04-03T22:54:58.548639,8.1,13
4700,860,doc_request,2025-04-04T00:54:58.548639,0.0,13
4701,860,insurer_followup,2025-04-04T18:20:28.499902,26.4,13
4702,861,call,2025-04-16T20:31:12.014841,21.6,10
4703,861,doc_request,2025-04-16T22:31:12.014841,0.0,10
4704,861,insurer_followup,2025-04-19T13:10:00.457498,20.0,10
4705,861,call,2025-04-17T02:28:35.283649,14.5,10
4706,861,doc_request,2025-04-17T15:43:44.505976,0.0,10
4707,861,email,2025-04-17T06:41:18.123116,6.6,10
4708,861,email,2025-04-18T00:43:40.578336,9.9,10
4709,862,call,2025-10-26T18:10:08.957036,18.8,10
4710,862,insurer_followup,2025-10-27T08:33:46.229629,8.7,10
4711,862,insurer_followup,2025-10-27T08:09:43.430720,18.0,10
4712,862,call,2025-10-27T08:54:19.698538,12.8,10
4713,862,call,2025-10-26T22:25:11.897323,12.8,10
4714,863,call,2025-12-06T20:58:33.975785,21.0,8
4715,863,insurer_followup,2025-12-09T08:30:19.935368,36.5,8
4716,863,call,2025-12-09T17:00:24.450166,26.5,8
4717,863,call,2025-12-09T16:21:25.838264,5.8,8
4718,863,insurer_followup,2025-12-07T22:44:36.534785,10.2,8
4719,864,call,2025-03-26T20:24:35.938988,24.8,21
4720,864,call,2025-03-28T07:52:24.855864,23.7,21
4721,864,email,2025-03-27T04:05:01.366568,22.4,21
4722,864,email,2025-03-27T10:59:03.159692,11.1,21
4723,865,call,2025-06-07T23:47:07.590494,9.8,27
4724,865,insurer_followup,2025-06-10T18:56:54.775014,12.2,27
4725,865,call,2025-06-09T21:28:05.781514,27.6,27
4726,865,chat,2025-06-08T20:54:11.496481,19.5,27
4727,865,email,2025-06-10T16:55:50.605524,10.8,27
4728,865,insurer_followup,2025-06-09T18:50:59.824029,29.7,27
4729,865,chat,2025-06-08T13:55:57.009515,8.5,27
4730,866,call,2025-06-01T06:38:38.402517,9.3,30
4731,866,email,2025-06-04T00:09:46.976826,26.8,30
4732,866,email,2025-06-02T10:52:12.014292,24.9,30
4733,866,insurer_followup,2025-06-02T09:51:12.070978,4.7,30
4734,867,call,2025-12-26T19:30:45.932101,7.4,12
4735,867,doc_request,2025-12-26T21:30:45.932101,0.0,12
4736,867,email,2025-12-29T18:13:22.130992,24.5,12
4737,867,call,2025-12-27T12:55:46.724603,26.9,12
4738,867,email,2025-12-27T09:55:56.317745,9.3,12
4739,868,call,2026-02-08T11:45:04.363295,11.8,6
4740,868,doc_request,2026-02-08T13:45:04.363295,0.0,6
4741,868,insurer_followup,2026-02-11T02:45:50.505730,26.7,6
4742,868,email,2026-02-09T07:57:23.362269,29.9,6
4743,868,email,2026-02-08T15:33:03.553544,6.8,6
4744,868,call,2026-02-09T18:03:58.857097,28.7,6
4745,868,email,2026-02-10T17:44:46.546386,21.4,6
4746,869,call,2025-09-20T22:45:02.040325,24.6,17
4747,869,insurer_followup,2025-09-23T19:51:34.255030,19.3,17
4748,869,insurer_followup,2025-09-23T04:53:05.880450,20.2,17
4749,869,email,2025-09-23T17:12:52.915640,3.4,17
4750,870,call,2025-06-30T12:52:20.868363,13.4,25
4751,870,doc_request,2025-06-30T14:52:20.868363,0.0,25
4752,870,call,2025-07-02T08:11:46.046761,3.7,25
4753,870,email,2025-07-02T23:30:09.523463,14.2,25
4754,870,insurer_followup,2025-07-02T19:22:08.653884,19.4,25
4755,870,call,2025-07-03T04:32:20.774043,26.2,25
4756,870,insurer_followup,2025-06-30T19:20:33.966517,19.1,25
4757,871,call,2025-12-17T20:04:02.756076,19.0,25
4758,871,call,2025-12-19T01:04:13.642563,5.1,25
4759,871,chat,2025-12-20T04:09:34.058688,12.4,25
4760,871,call,2025-12-17T22:41:47.912627,7.4,25
4761,871,email,2025-12-17T22:13:23.571909,8.2,25
4762,871,call,2025-12-19T03:08:22.106673,9.9,25
4763,872,call,2025-07-11T03:31:04.506954,6.1,28
4764,872,insurer_followup,2025-07-11T17:04:18.993046,19.8,28
4765,872,insurer_followup,2025-07-12T10:36:41.741449,26.2,28
4766,872,email,2025-07-14T00:51:09.372675,6.0,28
4767,872,email,2025-07-11T17:36:12.827637,27.0,28
4768,872,email,2025-07-12T00:01:01.427089,17.8,28
4769,872,call,2025-07-11T15:23:19.007327,15.5,28
4770,872,chat,2025-07-12T09:10:11.942418,19.3,28
4771,872,insurer_followup,2025-07-13T02:05:00.369328,16.6,28
4772,872,call,2025-07-11T23:48:24.177771,4.7,28
4773,872,call,2025-07-11T10:14:21.611301,25.6,28
4774,873,call,2025-10-26T16:12:49.201552,7.7,6
4775,873,email,2025-10-27T21:40:17.861689,9.0,6
4776,873,call,2025-10-28T04:23:50.278631,25.8,6
4777,874,call,2026-01-20T17:51:33.854919,6.4,19
4778,874,email,2026-01-23T16:26:32.265606,7.6,19
4779,874,doc_request,2026-01-22T21:11:00.791870,0.0,19
4780,875,call,2025-06-08T13:05:14.615846,19.8,22
4781,876,call,2025-07-03T23:05:09.806791,17.0,10
4782,876,doc_request,2025-07-04T01:05:09.806791,0.0,10
4783,876,email,2025-07-06T21:21:21.871757,21.8,10
4784,876,doc_request,2025-07-04T16:01:11.507076,0.0,10
4785,876,doc_request,2025-07-05T11:22:13.780776,0.0,10
4786,876,email,2025-07-05T12:21:18.247375,3.8,10
4787,877,call,2025-05-03T22:29:52.143696,11.3,13
4788,877,email,2025-05-05T16:43:57.080650,19.2,13
4789,877,doc_request,2025-05-05T13:55:21.967716,0.0,13
4790,877,chat,2025-05-05T03:47:40.220382,15.7,13
4791,877,call,2025-05-06T02:53:24.627252,13.0,13
4792,877,call,2025-05-04T15:47:13.520797,21.2,13
4793,878,call,2025-11-20T00:51:26.344395,7.1,1
4794,878,doc_request,2025-11-20T02:51:26.344395,0.0,1
4795,878,call,2025-11-20T03:10:05.703281,25.9,1
4796,878,insurer_followup,2025-11-21T18:44:36.077027,12.2,1
4797,878,email,2025-11-22T11:27:05.421704,26.6,1
4798,879,call,2025-09-27T02:05:49.378876,15.6,9
4799,879,doc_request,2025-09-27T04:05:49.378876,0.0,9
4800,879,email,2025-09-29T09:49:19.045258,19.7,9
4801,879,chat,2025-09-29T23:33:54.596338,3.4,9
4802,879,call,2025-09-28T23:18:54.584711,11.3,9
4803,879,insurer_followup,2025-09-28T12:51:26.126521,3.5,9
4804,879,doc_request,2025-09-28T14:07:44.122192,0.0,9
4805,879,call,2025-09-29T11:54:03.400381,5.4,9
4806,880,call,2025-06-23T13:51:10.595687,10.8,7
4807,880,insurer_followup,2025-06-25T08:32:42.353054,29.9,7
4808,880,doc_request,2025-06-24T18:25:52.372735,0.0,7
4809,880,call,2025-06-24T11:51:10.082421,3.6,7
4810,880,insurer_followup,2025-06-25T22:48:24.425037,12.3,7
4811,880,email,2025-06-24T12:23:26.016940,29.5,7
4812,880,call,2025-06-25T10:18:39.610502,13.9,7
4813,880,call,2025-06-24T08:40:52.081977,10.5,7
4814,880,doc_request,2025-06-24T08:56:41.953561,0.0,7
4815,881,call,2025-10-12T08:35:02.502651,20.3,18
4816,881,doc_request,2025-10-13T09:44:37.179039,0.0,18
4817,881,chat,2025-10-14T13:10:31.948423,21.4,18
4818,881,doc_request,2025-10-13T11:57:37.923828,0.0,18
4819,881,call,2025-10-13T18:41:46.847718,26.6,18
4820,881,doc_request,2025-10-13T04:13:28.329699,0.0,18
4821,881,chat,2025-10-14T18:30:25.997019,27.9,18
4822,882,call,2026-02-25T16:11:46.037848,8.1,15
4823,882,call,2026-02-25T23:31:10.267889,11.9,15
4824,882,email,2026-02-28T03:26:23.744242,10.8,15
4825,882,email,2026-02-27T02:15:13.264767,20.3,15
4826,883,call,2025-11-07T02:01:58.409764,6.6,20
4827,883,chat,2025-11-08T14:27:25.425538,7.6,20
4828,883,chat,2025-11-07T15:04:43.619936,23.3,20
4829,884,call,2025-11-27T07:26:15.499488,23.2,27
4830,884,doc_request,2025-11-27T09:26:15.499488,0.0,27
4831,884,email,2025-11-29T04:55:09.222671,23.5,27
4832,884,chat,2025-11-30T06:52:55.945389,7.4,27
4833,885,call,2025-08-22T00:23:50.541444,12.9,23
4834,885,doc_request,2025-08-22T02:23:50.541444,0.0,23
4835,885,insurer_followup,2025-08-22T20:13:58.946544,28.7,23
4836,886,call,2025-10-10T18:10:45.918637,16.3,6
4837,886,doc_request,2025-10-10T20:10:45.918637,0.0,6
4838,886,doc_request,2025-10-11T06:08:02.622647,0.0,6
4839,886,chat,2025-10-12T18:42:48.826954,4.0,6
4840,886,email,2025-10-10T20:14:38.120532,23.5,6
4841,886,email,2025-10-11T20:09:13.062383,28.4,6
4842,886,chat,2025-10-11T15:58:48.787679,23.0,6
4843,887,call,2025-11-14T00:35:56.383524,14.4,1
4844,887,doc_request,2025-11-15T01:00:37.596156,0.0,1
4845,887,call,2025-11-15T16:38:02.543367,29.8,1
4846,887,email,2025-11-16T01:53:56.546375,16.0,1
4847,888,call,2025-11-24T07:36:31.185077,19.1,20
4848,888,doc_request,2025-11-24T09:36:31.185077,0.0,20
4849,888,email,2025-11-25T08:58:05.957033,14.3,20
4850,889,call,2025-07-10T06:23:55.155301,11.2,6
4851,889,email,2025-07-12T11:00:35.225991,3.6,6
4852,889,chat,2025-07-10T12:34:01.953962,3.6,6
4853,889,call,2025-07-12T15:44:27.234911,26.9,6
4854,889,email,2025-07-10T13:44:05.013282,16.5,6
4855,890,call,2025-07-03T05:19:53.395379,14.9,6
4856,890,call,2025-07-03T17:24:21.997865,13.3,6
4857,890,email,2025-07-04T07:47:04.138703,25.4,6
4858,890,email,2025-07-05T05:27:44.340248,4.1,6
4859,891,call,2025-12-26T18:33:22.072071,7.0,21
4860,891,call,2025-12-29T15:22:03.085528,5.3,21
4861,891,chat,2025-12-29T10:27:28.354963,29.8,21
4862,891,doc_request,2025-12-27T10:43:09.840545,0.0,21
4863,891,call,2025-12-29T04:47:32.700580,16.6,21
4864,891,call,2025-12-27T22:42:55.648050,17.3,21
4865,892,call,2025-06-04T20:59:25.936865,11.0,27
4866,892,insurer_followup,2025-06-06T17:07:59.591461,34.1,27
4867,892,email,2025-06-06T05:04:57.024556,21.3,27
4868,892,insurer_followup,2025-06-06T19:07:22.151283,5.4,27
4869,892,email,2025-06-06T07:58:34.834071,4.3,27
4870,892,insurer_followup,2025-06-05T10:04:29.071274,3.8,27
4871,893,call,2025-07-04T01:19:18.775367,13.3,16
4872,893,doc_request,2025-07-04T03:19:18.775367,0.0,16
4873,893,insurer_followup,2025-07-06T12:06:55.780265,31.7,16
4874,893,insurer_followup,2025-07-05T08:14:44.049382,24.1,16
4875,893,insurer_followup,2025-07-05T11:09:58.464071,12.2,16
4876,893,chat,2025-07-06T22:06:40.204974,12.6,16
4877,894,call,2026-01-15T20:37:20.185569,11.0,2
4878,894,call,2026-01-17T17:50:45.145945,9.8,2
4879,894,call,2026-01-18T18:00:50.280765,11.9,2
4880,894,call,2026-01-18T10:52:58.742503,12.7,2
4881,894,call,2026-01-18T02:21:28.023216,27.3,2
4882,894,email,2026-01-16T08:24:07.121721,18.5,2
4883,895,call,2025-09-04T15:20:24.729303,12.4,1
4884,895,doc_request,2025-09-04T17:20:24.729303,0.0,1
4885,895,insurer_followup,2025-09-07T06:49:27.461415,26.1,1
4886,895,call,2025-09-06T20:33:03.770437,21.7,1
4887,896,call,2025-10-13T07:57:29.753731,8.8,10
4888,896,email,2025-10-14T00:21:45.052578,29.6,10
4889,896,email,2025-10-14T07:45:03.918097,11.5,10
4890,897,call,2025-09-30T19:22:50.413242,19.9,4
4891,897,insurer_followup,2025-10-02T17:40:37.751786,14.3,4
4892,897,chat,2025-10-01T14:54:30.976533,24.6,4
4893,897,chat,2025-10-02T02:57:42.134452,10.6,4
4894,898,call,2025-08-06T16:39:19.039283,7.1,22
4895,898,call,2025-08-08T14:54:44.027438,25.3,22
4896,898,email,2025-08-07T16:03:17.873269,14.8,22
4897,898,insurer_followup,2025-08-07T02:10:14.370714,29.4,22
4898,898,email,2025-08-09T13:47:53.332316,9.6,22
4899,899,call,2025-11-15T00:18:31.296883,24.8,20
4900,899,insurer_followup,2025-11-17T08:01:55.255522,23.6,20
4901,899,insurer_followup,2025-11-17T15:49:16.365142,15.2,20
4902,899,email,2025-11-15T06:07:33.304615,4.4,20
4903,900,call,2025-07-30T23:43:42.776101,16.3,12
4904,900,insurer_followup,2025-08-02T19:48:12.348195,20.3,12
4905,900,call,2025-08-02T00:23:50.238785,23.0,12
4906,900,chat,2025-08-02T07:58:38.562432,19.7,12
4907,900,doc_request,2025-08-01T09:30:18.337263,0.0,12
4908,900,email,2025-07-31T12:59:06.399555,17.5,12
4909,900,doc_request,2025-08-01T14:52:44.659920,0.0,12
4910,900,call,2025-08-01T19:54:34.446316,21.1,12
4911,900,email,2025-08-02T11:38:09.568126,28.9,12
4912,900,chat,2025-08-02T11:50:20.913504,5.2,12
4913,901,call,2026-01-24T23:43:30.478067,18.6,22
